유저번호,user1,user2,user3,user4,user5,user6,user7,user8,user9,user10,user11,user12,user13,user14,user15,user16,user17,user18,user19,user20,user21,user22,user23,user24,user25,user26,user27,user28,user29,user30,user31,user32,user33,user34,user35,user36,user37,user38,user39,user40,user41,user42,user43,user44,user45,user46,user47,user48,user49,user50,user51,user52,user53,user54,user55,user56,user57,user58,user59,user60,user61,user62,user63,user64,user65,user66,user67,user68,user69,user70,user71,user72,user73,user74,user75,user76,user77,user78,user79,user80,user81,user82,user83,user84,user85,user86,user87,user88,user89,user90,user91,user92,user93,user94,user95,user96,user97,user98,user99,user100,user101,user102,user103,user104,user105,user106,user107,user108,user109,user110,user111,user112,user113,user114,user115,user116,user117,user118,user119,user120,user121,user122,user123,user124,user125,user126,user127,user128,user129,user130,user131,user132,user133,user134,user135,user136,user137,user138,user139,user140,user141,user142,user143,user144,user145,user146,user147,user148,user149,user150,user151
user1,0.9999999999999998,0.46666666666666656,0.5999999999999999,0.6262242910851493,0.3999999999999999,0.501280411827603,0.483045891539648,0.5237229365663817,0.5465943944999486,0.5999999999999999,0.5333333333333332,0.50709255283711,0.23354968324845687,0.3892494720807615,0.5465943944999486,0.5196152422706631,0.46666666666666656,0.3450327796711771,0.5999999999999999,0.4618802153517006,0.41464421443136457,0.41403933560541256,0.5333333333333332,0.5465943944999486,0.4364357804719847,0.4364357804719847,0.4472135954999579,0.23354968324845687,0.4618802153517006,0.483045891539648,0.41403933560541256,0.49690399499995325,0.5999999999999999,0.4800793585191832,0.45573271518764996,0.5449492609130661,0.29814239699997197,0.483045891539648,0.7333333333333332,0.6210590034081188,0.6666666666666665,0.8280786712108251,0.8666666666666665,0.8280786712108251,0.521749194749951,0.8666666666666665,0.8176298175326769,0.8292884288627292,0.4364357804719847,0.8666666666666665,0.5962847939999439,0.5196152422706631,0.5333333333333332,0.533113989983183,0.521749194749951,0.4670993664969138,0.5063696835418333,0.5465943944999486,0.4364357804719847,0.23354968324845687,0.521749194749951,0.4472135954999579,0.521749194749951,0.3113995776646092,0.521749194749951,0.37267799624996495,0.3999999999999999,0.37267799624996495,0.5962847939999439,0.6708203932499369,0.5773502691896257,0.5962847939999439,0.37267799624996495,0.4733646312031287,0.49690399499995325,0.3892494720807615,0.4296689244236597,0.4364357804719847,0.5962847939999439,0.8198915917499229,0.8666666666666665,0.6459751934999393,0.6956655929999346,0.5163977794943222,0.6350852961085883,0.4296689244236597,0.4472135954999579,0.6350852961085883,0.4738791022072738,0.5196152422706631,0.4472135954999579,0.6350852961085883,0.5999999999999999,0.483045891539648,0.3554093266554553,0.3113995776646092,0.7505553499465135,0.5196152422706631,0.5063696835418333,0.4618802153517006,0.5163977794943221,0.5570066518960166,0.5962847939999439,0.5237229365663817,0.5999999999999999,0.5333333333333332,0.3113995776646092,0.6076436202501999,0.3999999999999999,0.5196152422706631,0.5196152422706631,0.40824829046386296,0.533113989983183,0.46666666666666656,0.3450327796711771,0.5196152422706631,0.3450327796711771,0.2760262237369417,0.3999999999999999,0.2760262237369417,0.4738791022072738,0.29814239699997197,0.2760262237369417,0.6928203230275509,0.49690399499995325,0.5163977794943222,0.5237229365663817,0.4364357804719847,0.4050957468334666,0.4800793585191832,0.4050957468334666,0.5465943944999486,0.49690399499995325,0.404145188432738,0.50709255283711,0.3113995776646092,0.5962847939999439,0.4800793585191832,0.33333333333333326,0.3450327796711771,0.33333333333333326,0.5163977794943222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user2,0.46666666666666656,0.9999999999999998,0.5999999999999999,0.37573457465108967,0.5333333333333332,0.5728918992315463,0.3450327796711771,0.4800793585191832,0.49690399499995325,0.5333333333333332,0.5333333333333332,0.4507489358552088,0.23354968324845687,0.5449492609130661,0.5465943944999486,0.404145188432738,0.5999999999999999,0.41403933560541256,0.3999999999999999,0.4618802153517006,0.41464421443136457,0.483045891539648,0.33333333333333326,0.49690399499995325,0.5237229365663817,0.4800793585191832,0.6708203932499369,0.4670993664969138,0.4618802153517006,0.3450327796711771,0.3450327796711771,0.4472135954999579,0.3999999999999999,0.4800793585191832,0.45573271518764996,0.23354968324845687,0.29814239699997197,0.5520524474738834,0.46666666666666656,0.3450327796711771,0.3999999999999999,0.3450327796711771,0.3999999999999999,0.3450327796711771,0.5962847939999439,0.3999999999999999,0.5163977794943222,0.41464421443136457,0.5673665146135801,0.3999999999999999,0.5465943944999486,0.5773502691896257,0.7999999999999998,0.41464421443136457,0.521749194749951,0.6227991553292184,0.5063696835418333,0.49690399499995325,0.4364357804719847,0.3892494720807615,0.4472135954999579,0.22360679774997896,0.4472135954999579,0.3113995776646092,0.4472135954999579,0.521749194749951,0.7333333333333332,0.521749194749951,0.37267799624996495,0.37267799624996495,0.4618802153517006,0.49690399499995325,0.521749194749951,0.6024640760767093,0.5465943944999486,0.5449492609130661,0.5728918992315463,0.4364357804719847,0.7950463919999252,0.37267799624996495,0.46666666666666656,0.6956655929999346,0.6956655929999346,0.5809475019311124,0.5773502691896257,0.6445033866354896,0.6708203932499369,0.6928203230275509,0.5923488777590923,0.5773502691896257,0.5465943944999486,0.6350852961085883,0.46666666666666656,0.5520524474738834,0.4738791022072738,0.5449492609130661,0.6350852961085883,0.5773502691896257,0.45573271518764996,0.7505553499465135,0.6454972243679026,0.6076436202501999,0.5962847939999439,0.4364357804719847,0.5999999999999999,0.5333333333333332,0.3113995776646092,0.5063696835418333,0.46666666666666656,0.5196152422706631,0.5196152422706631,0.40824829046386296,0.533113989983183,0.5333333333333332,0.483045891539648,0.5773502691896257,0.483045891539648,0.41403933560541256,0.33333333333333326,0.483045891539648,0.533113989983183,0.4472135954999579,0.41403933560541256,0.6350852961085883,0.5465943944999486,0.5163977794943222,0.4364357804719847,0.5237229365663817,0.5063696835418333,0.5237229365663817,0.5063696835418333,0.6459751934999393,0.5465943944999486,0.4618802153517006,0.6197797868009123,0.3113995776646092,0.37267799624996495,0.4800793585191832,0.5999999999999999,0.41403933560541256,0.46666666666666656,0.5594309277855157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user3,0.5999999999999999,0.5999999999999999,0.9999999999999998,0.4383570037596046,0.33333333333333326,0.28644594961577313,0.41403933560541256,0.5673665146135801,0.6459751934999393,0.46666666666666656,0.5333333333333332,0.3944053188733077,0.3892494720807615,0.3892494720807615,0.49690399499995325,0.5196152422706631,0.33333333333333326,0.3450327796711771,0.3999999999999999,0.4618802153517006,0.3554093266554553,0.5520524474738834,0.33333333333333326,0.6459751934999393,0.4800793585191832,0.5237229365663817,0.4472135954999579,0.3892494720807615,0.6350852961085883,0.6900655593423543,0.5520524474738834,0.5465943944999486,0.5999999999999999,0.654653670707977,0.5063696835418333,0.5449492609130661,0.521749194749951,0.2760262237369417,0.7333333333333332,0.6210590034081188,0.6666666666666665,0.483045891539648,0.5333333333333332,0.483045891539648,0.29814239699997197,0.5333333333333332,0.6024640760767093,0.533113989983183,0.5673665146135801,0.5333333333333332,0.6956655929999346,0.6928203230275509,0.5333333333333332,0.3554093266554553,0.4472135954999579,0.5449492609130661,0.6076436202501999,0.5962847939999439,0.4364357804719847,0.3892494720807615,0.29814239699997197,0.29814239699997197,0.521749194749951,0.4670993664969138,0.29814239699997197,0.37267799624996495,0.5333333333333332,0.4472135954999579,0.4472135954999579,0.37267799624996495,0.7505553499465135,0.4472135954999579,0.37267799624996495,0.4733646312031287,0.5465943944999486,0.3892494720807615,0.5728918992315463,0.4364357804719847,0.5465943944999486,0.4472135954999579,0.5999999999999999,0.6459751934999393,0.49690399499995325,0.45184805705753195,0.6350852961085883,0.35805743701971643,0.37267799624996495,0.4618802153517006,0.6515837655350015,0.5773502691896257,0.5465943944999486,0.8082903768654761,0.46666666666666656,0.6210590034081188,0.4738791022072738,0.4670993664969138,0.4618802153517006,0.6928203230275509,0.5570066518960166,0.4618802153517006,0.6454972243679026,0.7089175569585665,0.5465943944999486,0.4800793585191832,0.46666666666666656,0.5333333333333332,0.23354968324845687,0.6582805886043832,0.46666666666666656,0.5196152422706631,0.5196152422706631,0.40824829046386296,0.4738791022072738,0.46666666666666656,0.483045891539648,0.5196152422706631,0.483045891539648,0.483045891539648,0.33333333333333326,0.2760262237369417,0.5923488777590923,0.29814239699997197,0.2760262237369417,0.5773502691896257,0.5962847939999439,0.5594309277855157,0.4364357804719847,0.5673665146135801,0.45573271518764996,0.4800793585191832,0.4050957468334666,0.5465943944999486,0.5465943944999486,0.4618802153517006,0.6761234037828134,0.3113995776646092,0.521749194749951,0.5237229365663817,0.46666666666666656,0.483045891539648,0.3999999999999999,0.5163977794943222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user4,0.6262242910851493,0.37573457465108967,0.4383570037596046,1.0,0.5009794328681195,0.53813823519705,0.45374260648651504,0.5329480400990121,0.4667600280093366,0.5636018619766344,0.5636018619766344,0.5821817364274594,0.36563621206356534,0.2193817272381392,0.5601120336112039,0.5965587590013044,0.4383570037596046,0.3241018617760822,0.5636018619766344,0.5965587590013044,0.4451319072597256,0.5185629788417315,0.6262242910851493,0.5134360308102702,0.4099600308453939,0.5739440431835515,0.49009802940980357,0.36563621206356534,0.48809353009197637,0.45374260648651504,0.3241018617760822,0.5601120336112039,0.4383570037596046,0.5329480400990121,0.47565149415449415,0.29250896965085227,0.42008402520840304,0.5185629788417315,0.4383570037596046,0.3889222341312986,0.4383570037596046,0.583383351196948,0.6262242910851493,0.583383351196948,0.3500700210070025,0.6262242910851493,0.6467616667635545,0.6120563724821229,0.49195203701447265,0.6262242910851493,0.6067880364121375,0.5423261445466404,0.4383570037596046,0.5564148840746571,0.6301260378126046,0.14625448482542613,0.47565149415449415,0.5601120336112039,0.5329480400990121,0.36563621206356534,0.49009802940980357,0.3500700210070025,0.49009802940980357,0.5850179393017045,0.3500700210070025,0.280056016805602,0.3131121455425747,0.42008402520840304,0.5601120336112041,0.42008402520840304,0.3796283011826483,0.5601120336112039,0.42008402520840304,0.48507125007266594,0.4667600280093366,0.36563621206356534,0.3363363969981562,0.5329480400990121,0.5134360308102702,0.5601120336112041,0.6262242910851493,0.4667600280093366,0.6067880364121375,0.48507125007266594,0.5965587590013044,0.40360367639778744,0.3500700210070025,0.48809353009197637,0.4451319072597256,0.48809353009197637,0.7001400420140048,0.48809353009197637,0.5009794328681195,0.3241018617760822,0.5007733956671914,0.5118906968889915,0.5965587590013044,0.48809353009197637,0.47565149415449415,0.3796283011826483,0.4244373438135828,0.4280863447390447,0.5134360308102702,0.49195203701447265,0.4383570037596046,0.6262242910851493,0.4387634544762784,0.4280863447390447,0.37573457465108967,0.48809353009197637,0.5423261445466404,0.3067859955389482,0.5007733956671914,0.5009794328681195,0.3241018617760822,0.48809353009197637,0.45374260648651504,0.45374260648651504,0.37573457465108967,0.3889222341312986,0.4451319072597256,0.3500700210070025,0.3241018617760822,0.48809353009197637,0.6067880364121375,0.5254938542453881,0.5739440431835515,0.4509560339299333,0.3805211953235953,0.49195203701447265,0.4280863447390447,0.6067880364121375,0.5601120336112039,0.3796283011826483,0.5292561240249631,0.29250896965085227,0.3500700210070025,0.4509560339299333,0.4383570037596046,0.3889222341312986,0.37573457465108967,0.48507125007266594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user5,0.3999999999999999,0.5333333333333332,0.33333333333333326,0.5009794328681195,0.9999999999999998,0.501280411827603,0.41403933560541256,0.4364357804719847,0.4472135954999579,0.46666666666666656,0.3999999999999999,0.4507489358552088,0.3113995776646092,0.4670993664969138,0.49690399499995325,0.4618802153517006,0.5999999999999999,0.41403933560541256,0.5999999999999999,0.5773502691896257,0.4738791022072738,0.41403933560541256,0.5999999999999999,0.5465943944999486,0.5237229365663817,0.4800793585191832,0.4472135954999579,0.3113995776646092,0.404145188432738,0.3450327796711771,0.2760262237369417,0.49690399499995325,0.3999999999999999,0.4364357804719847,0.4050957468334666,0.23354968324845687,0.22360679774997896,0.41403933560541256,0.3999999999999999,0.3450327796711771,0.3999999999999999,0.3450327796711771,0.3999999999999999,0.3450327796711771,0.521749194749951,0.3999999999999999,0.5163977794943222,0.41464421443136457,0.4364357804719847,0.3999999999999999,0.49690399499995325,0.404145188432738,0.5333333333333332,0.4738791022072738,0.22360679774997896,0.3892494720807615,0.45573271518764996,0.5465943944999486,0.4800793585191832,0.3892494720807615,0.521749194749951,0.37267799624996495,0.22360679774997896,0.3113995776646092,0.37267799624996495,0.37267799624996495,0.5333333333333332,0.37267799624996495,0.29814239699997197,0.29814239699997197,0.3464101615137754,0.49690399499995325,0.521749194749951,0.6454972243679028,0.49690399499995325,0.3113995776646092,0.4296689244236597,0.4800793585191832,0.5962847939999439,0.29814239699997197,0.3999999999999999,0.49690399499995325,0.49690399499995325,0.5163977794943222,0.4618802153517006,0.35805743701971643,0.37267799624996495,0.5773502691896257,0.533113989983183,0.4618802153517006,0.49690399499995325,0.5196152422706631,0.3999999999999999,0.3450327796711771,0.533113989983183,0.3892494720807615,0.5773502691896257,0.5196152422706631,0.4050957468334666,0.5773502691896257,0.45184805705753184,0.5570066518960166,0.6459751934999393,0.4800793585191832,0.46666666666666656,0.46666666666666656,0.3892494720807615,0.45573271518764996,0.46666666666666656,0.5196152422706631,0.5773502691896257,0.40824829046386296,0.41464421443136457,0.46666666666666656,0.3450327796711771,0.5196152422706631,0.41403933560541256,0.3450327796711771,0.3999999999999999,0.5520524474738834,0.4738791022072738,0.521749194749951,0.5520524474738834,0.5196152422706631,0.5962847939999439,0.5594309277855157,0.5237229365663817,0.4364357804719847,0.4050957468334666,0.5673665146135801,0.5063696835418333,0.5465943944999486,0.6459751934999393,0.4618802153517006,0.50709255283711,0.4670993664969138,0.22360679774997896,0.4800793585191832,0.5999999999999999,0.41403933560541256,0.5333333333333332,0.5594309277855157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user6,0.501280411827603,0.5728918992315463,0.28644594961577313,0.53813823519705,0.501280411827603,1.0000000000000004,0.22237479499833038,0.23440361546924773,0.2668802563418119,0.4296689244236597,0.35805743701971643,0.4236592728681617,0.08362420100070908,0.5853694070049636,0.32025630761017426,0.3721042037676254,0.6445033866354896,0.14824986333222026,0.35805743701971643,0.31008683647302115,0.1908854288927333,0.2964997266644405,0.501280411827603,0.2668802563418119,0.3281650616569468,0.28128433856309726,0.5604485383178051,0.25087260300212727,0.31008683647302115,0.22237479499833038,0.22237479499833038,0.2668802563418119,0.28644594961577313,0.3281650616569468,0.2175713172881685,0.16724840200141816,0.3202563076101743,0.592999453328881,0.28644594961577313,0.22237479499833038,0.28644594961577313,0.44474958999666075,0.501280411827603,0.44474958999666075,0.7205766921228922,0.501280411827603,0.4622501635210242,0.44539933408304444,0.3281650616569468,0.501280411827603,0.37363235887853663,0.31008683647302115,0.6445033866354896,0.44539933408304444,0.6405126152203486,0.4181210050035455,0.32635697593225277,0.37363235887853663,0.23440361546924773,0.16724840200141816,0.6405126152203486,0.3202563076101743,0.4803844614152615,0.4181210050035455,0.4803844614152615,0.4003203845127179,0.501280411827603,0.4003203845127179,0.4003203845127179,0.3202563076101743,0.1860521018838127,0.37363235887853663,0.4803844614152615,0.4160251471689218,0.427008410146899,0.5853694070049636,0.38461538461538464,0.28128433856309726,0.427008410146899,0.4803844614152615,0.501280411827603,0.427008410146899,0.5871365639519862,0.4160251471689219,0.3721042037676254,0.38461538461538464,0.5604485383178051,0.4961389383568338,0.31814238148788887,0.31008683647302115,0.37363235887853663,0.4341215710622296,0.501280411827603,0.37062465833055064,0.2545139051903111,0.5017452060042545,0.558156305651438,0.31008683647302115,0.32635697593225277,0.4961389383568338,0.5547001962252293,0.32635697593225277,0.37363235887853663,0.28128433856309726,0.501280411827603,0.5728918992315463,0.4181210050035455,0.2175713172881685,0.28644594961577313,0.31008683647302115,0.4341215710622296,0.2631174057921088,0.38177085778546666,0.35805743701971643,0.2964997266644405,0.3721042037676254,0.2964997266644405,0.22237479499833038,0.21483446221182986,0.22237479499833038,0.2545139051903111,0.4003203845127179,0.2964997266644405,0.3721042037676254,0.32025630761017426,0.3698001308168194,0.37504578475079636,0.28128433856309726,0.2719641466102106,0.28128433856309726,0.2719641466102106,0.427008410146899,0.37363235887853663,0.31008683647302115,0.4841820261350419,0.16724840200141816,0.24019223070763074,0.28128433856309726,0.35805743701971643,0.22237479499833038,0.4296689244236597,0.323575114464717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user7,0.483045891539648,0.3450327796711771,0.41403933560541256,0.45374260648651504,0.41403933560541256,0.22237479499833038,0.9999999999999999,0.632455532033676,0.46291004988627577,0.483045891539648,0.483045891539648,0.5248906591678238,0.24174688920761409,0.16116459280507606,0.5657789498610037,0.5378528742004771,0.2760262237369417,0.42857142857142866,0.483045891539648,0.4183300132670378,0.49051147158797265,0.5000000000000001,0.41403933560541256,0.6172133998483678,0.45175395145262565,0.5421047417431508,0.3086066999241839,0.40291148201269017,0.5378528742004771,0.3571428571428572,0.5714285714285715,0.46291004988627577,0.6900655593423543,0.5872801368884134,0.4717281765248633,0.5640760748177662,0.38575837490522985,0.3571428571428572,0.5520524474738834,0.6428571428571429,0.6210590034081188,0.5000000000000001,0.483045891539648,0.5000000000000001,0.2314550249431379,0.483045891539648,0.5790660241435862,0.5518254055364692,0.45175395145262565,0.483045891539648,0.5143444998736397,0.4183300132670378,0.3450327796711771,0.6744532734334624,0.15430334996209194,0.3223291856101521,0.5241424183609592,0.5143444998736397,0.49692934659788823,0.3223291856101521,0.2314550249431379,0.3086066999241839,0.3086066999241839,0.24174688920761409,0.2314550249431379,0.3086066999241839,0.3450327796711771,0.3086066999241839,0.3086066999241839,0.4629100498862758,0.5976143046671968,0.5143444998736397,0.3086066999241839,0.48997894350611143,0.5143444998736397,0.40291148201269017,0.2964997266644405,0.632455532033676,0.5657789498610037,0.38575837490522985,0.5520524474738834,0.5143444998736397,0.4114755998989118,0.4008918628686366,0.5976143046671968,0.2964997266644405,0.2314550249431379,0.47809144373375745,0.49051147158797265,0.5378528742004771,0.5143444998736397,0.47809144373375745,0.483045891539648,0.28571428571428575,0.49051147158797265,0.24174688920761409,0.5378528742004771,0.3585685828003181,0.628970902033151,0.4183300132670378,0.33407655239053047,0.5765566601970551,0.5143444998736397,0.6776309271789386,0.41403933560541256,0.41403933560541256,0.4834937784152282,0.5241424183609592,0.5520524474738834,0.47809144373375745,0.5378528742004771,0.253546276418555,0.5518254055364692,0.41403933560541256,0.42857142857142866,0.4183300132670378,0.42857142857142866,0.3571428571428572,0.483045891539648,0.3571428571428572,0.49051147158797265,0.38575837490522985,0.28571428571428575,0.47809144373375745,0.6172133998483678,0.48997894350611143,0.5421047417431508,0.45175395145262565,0.4193139346887674,0.5421047417431508,0.4717281765248633,0.5143444998736397,0.46291004988627577,0.47809144373375745,0.5832118435198043,0.3223291856101521,0.38575837490522985,0.49692934659788823,0.41403933560541256,0.3571428571428572,0.3450327796711771,0.445435403187374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user8,0.5237229365663817,0.4800793585191832,0.5673665146135801,0.5329480400990121,0.4364357804719847,0.23440361546924773,0.632455532033676,1.0,0.7156600534955909,0.5237229365663817,0.4800793585191832,0.6270544465288199,0.40771775315010045,0.30578831486257535,0.7807200583588264,0.7181324987175316,0.4800793585191832,0.49692934659788823,0.4800793585191832,0.5669467095138409,0.6592317241800589,0.5421047417431508,0.4800793585191832,0.8132500607904442,0.7428571428571429,0.7714285714285715,0.24397501823713333,0.458682472293863,0.7559289460184543,0.49692934659788823,0.5421047417431508,0.7807200583588264,0.5237229365663817,0.7714285714285715,0.7292928985449755,0.3567530340063379,0.34156502553198664,0.49692934659788823,0.5673665146135801,0.5421047417431508,0.5237229365663817,0.5872801368884134,0.5673665146135801,0.5872801368884134,0.24397501823713333,0.5673665146135801,0.7888106377466155,0.698010060896533,0.7714285714285715,0.5673665146135801,0.7481900559272087,0.793725393319377,0.4800793585191832,0.6592317241800589,0.24397501823713333,0.40771775315010045,0.8287419301647448,0.7807200583588264,0.8285714285714286,0.30578831486257535,0.24397501823713333,0.43915503282684,0.43915503282684,0.30578831486257535,0.29277002188455997,0.3903600291794133,0.4800793585191832,0.24397501823713333,0.29277002188455997,0.34156502553198664,0.7559289460184543,0.6831300510639732,0.24397501823713333,0.760638829255665,0.6831300510639732,0.3567530340063379,0.37504578475079636,0.8,0.7156600534955909,0.29277002188455997,0.5237229365663817,0.7156600534955909,0.6831300510639732,0.6761234037828133,0.6425396041156862,0.37504578475079636,0.29277002188455997,0.6047431568147635,0.698010060896533,0.7559289460184543,0.7807200583588264,0.6425396041156862,0.5673665146135801,0.49692934659788823,0.6204533874635849,0.3567530340063379,0.5669467095138409,0.6047431568147635,0.795592252958155,0.6425396041156862,0.4648348401006841,0.7292928985449755,0.7481900559272087,0.8,0.5237229365663817,0.5673665146135801,0.40771775315010045,0.6961432213383857,0.4364357804719847,0.6803360514166089,0.7559289460184543,0.32071349029490925,0.6204533874635849,0.5237229365663817,0.49692934659788823,0.6803360514166089,0.5421047417431508,0.49692934659788823,0.5237229365663817,0.49692934659788823,0.6592317241800589,0.29277002188455997,0.49692934659788823,0.6425396041156862,0.7481900559272087,0.760638829255665,0.8285714285714286,0.7714285714285715,0.7292928985449755,0.7714285714285715,0.7624425757515653,0.6831300510639732,0.6831300510639732,0.5669467095138409,0.590168890850654,0.30578831486257535,0.34156502553198664,0.7714285714285715,0.4800793585191832,0.5421047417431508,0.5237229365663817,0.8169824462375661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user9,0.5465943944999486,0.49690399499995325,0.6459751934999393,0.4667600280093366,0.4472135954999579,0.2668802563418119,0.46291004988627577,0.7156600534955909,1.0000000000000007,0.4472135954999579,0.49690399499995325,0.5039526306789697,0.40618119722996165,0.3481553119113957,0.7037037037037039,0.6454972243679029,0.4472135954999579,0.5143444998736397,0.49690399499995325,0.6454972243679029,0.6622661785325219,0.46291004988627577,0.49690399499995325,0.6296296296296298,0.7481900559272087,0.7156600534955909,0.3333333333333334,0.2321035412742638,0.5594309277855158,0.5657789498610037,0.6172133998483678,0.8148148148148152,0.6459751934999393,0.7481900559272087,0.7925939239012172,0.4642070825485276,0.388888888888889,0.4114755998989118,0.5962847939999439,0.6172133998483678,0.6459751934999393,0.4114755998989118,0.4472135954999579,0.4114755998989118,0.3333333333333334,0.4472135954999579,0.6735753140545635,0.5298129428260174,0.7481900559272087,0.4472135954999579,0.7037037037037039,0.6454972243679029,0.49690399499995325,0.5298129428260174,0.27777777777777785,0.3481553119113957,0.6416236526819377,0.6666666666666669,0.7807200583588264,0.40618119722996165,0.3333333333333334,0.4444444444444446,0.27777777777777785,0.3481553119113957,0.27777777777777785,0.27777777777777785,0.5962847939999439,0.27777777777777785,0.27777777777777785,0.3333333333333334,0.6885303726590964,0.7777777777777781,0.27777777777777785,0.7377253439645219,0.8148148148148152,0.2321035412742638,0.2668802563418119,0.6831300510639732,0.6666666666666669,0.388888888888889,0.5465943944999486,0.7037037037037039,0.6296296296296298,0.5773502691896257,0.6024640760767094,0.32025630761017426,0.27777777777777785,0.5594309277855158,0.5298129428260174,0.5594309277855158,0.740740740740741,0.73156352095029,0.4472135954999579,0.5657789498610037,0.5739640213948523,0.29012942659282975,0.6024640760767094,0.73156352095029,0.6793662204867575,0.6024640760767094,0.5773502691896257,0.7171087882915774,0.7037037037037039,0.7156600534955909,0.49690399499995325,0.49690399499995325,0.2321035412742638,0.8303364917060371,0.5465943944999486,0.7745966692414835,0.6454972243679029,0.42600643361512924,0.5739640213948523,0.5962847939999439,0.46291004988627577,0.6024640760767094,0.5143444998736397,0.46291004988627577,0.49690399499995325,0.4114755998989118,0.6181150999636871,0.27777777777777785,0.5657789498610037,0.6454972243679029,0.7037037037037039,0.7698003589195012,0.7156600534955909,0.7807200583588264,0.7925939239012172,0.7481900559272087,0.6793662204867575,0.7037037037037039,0.7037037037037039,0.6024640760767094,0.6719368409052928,0.4642070825485276,0.4444444444444446,0.7481900559272087,0.49690399499995325,0.5143444998736397,0.5962847939999439,0.7698003589195012,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0
user10,0.5999999999999999,0.5333333333333332,0.46666666666666656,0.5636018619766344,0.46666666666666656,0.4296689244236597,0.483045891539648,0.5237229365663817,0.4472135954999579,0.9999999999999998,0.5333333333333332,0.50709255283711,0.23354968324845687,0.3113995776646092,0.5465943944999486,0.4618802153517006,0.3999999999999999,0.41403933560541256,0.5999999999999999,0.6350852961085883,0.41464421443136457,0.6210590034081188,0.5333333333333332,0.5465943944999486,0.4364357804719847,0.6110100926607785,0.521749194749951,0.3892494720807615,0.5196152422706631,0.5520524474738834,0.41403933560541256,0.5465943944999486,0.5333333333333332,0.5237229365663817,0.45573271518764996,0.3892494720807615,0.37267799624996495,0.5520524474738834,0.5999999999999999,0.483045891539648,0.5333333333333332,0.6210590034081188,0.6666666666666665,0.6210590034081188,0.4472135954999579,0.6666666666666665,0.6885303726590963,0.6515837655350015,0.4800793585191832,0.6666666666666665,0.5962847939999439,0.5196152422706631,0.5333333333333332,0.41464421443136457,0.37267799624996495,0.3113995776646092,0.5570066518960166,0.49690399499995325,0.5237229365663817,0.3113995776646092,0.37267799624996495,0.29814239699997197,0.521749194749951,0.3892494720807615,0.4472135954999579,0.37267799624996495,0.3999999999999999,0.521749194749951,0.6708203932499369,0.5962847939999439,0.4618802153517006,0.49690399499995325,0.4472135954999579,0.5163977794943222,0.49690399499995325,0.4670993664969138,0.5728918992315463,0.4800793585191832,0.6459751934999393,0.5962847939999439,0.5999999999999999,0.5465943944999486,0.5465943944999486,0.45184805705753195,0.6928203230275509,0.501280411827603,0.4472135954999579,0.6928203230275509,0.533113989983183,0.5196152422706631,0.5465943944999486,0.5773502691896257,0.6666666666666665,0.3450327796711771,0.41464421443136457,0.4670993664969138,0.6350852961085883,0.5196152422706631,0.5063696835418333,0.4618802153517006,0.5163977794943221,0.5570066518960166,0.5465943944999486,0.4800793585191832,0.5999999999999999,0.5999999999999999,0.23354968324845687,0.45573271518764996,0.46666666666666656,0.5196152422706631,0.5196152422706631,0.40824829046386296,0.7108186533109108,0.46666666666666656,0.5520524474738834,0.5196152422706631,0.41403933560541256,0.483045891539648,0.5999999999999999,0.3450327796711771,0.4738791022072738,0.29814239699997197,0.2760262237369417,0.5196152422706631,0.5465943944999486,0.5594309277855157,0.5237229365663817,0.5237229365663817,0.45573271518764996,0.4800793585191832,0.4050957468334666,0.5962847939999439,0.49690399499995325,0.5196152422706631,0.5634361698190111,0.23354968324845687,0.4472135954999579,0.4800793585191832,0.3999999999999999,0.2760262237369417,0.3999999999999999,0.5163977794943222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
